1416.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1417.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1418.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1430.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1431.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1480.jpg 0 1 1 -1 -1 1 -1 1 -1 -1 0 -1 1 1 1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1481.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1482.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1483.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1484.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
